250.109391217,65.978062771,16.452400000
250.014761813,-31.787675596,16.452400000
154.653631082,-31.708657484,16.452400000
154.747988798,66.058175065,16.452400000
250.110301671,65.978875351,16.452400000
250.014470882,-31.787737672,16.452400000
154.654270055,-31.708836885,16.452400000
154.748738681,66.058345155,16.452400000
250.109788299,65.978677121,16.452400000
250.015014051,-31.787866170,16.452400000
154.655215272,-31.708756806,16.452400000
154.748753579,66.058152097,16.452400000
250.111208401,65.978267623,16.452400000
250.015332710,-31.788203659,16.452400000
154.654532845,-31.708987317,16.452400000
154.748894286,66.058004355,16.452400000
250.110431618,65.978213617,16.452400000
250.015050676,-31.787894105,16.452400000
154.655820724,-31.708958348,16.452400000
154.749378482,66.057756256,16.452400000
