195.996778371,65.015510382,16.452400000
195.927970859,-32.706993891,16.452400000
98.553862017,-32.641165417,16.452400000
98.623682005,65.081918706,16.452400000
195.997644130,65.015955056,16.452400000
195.928115910,-32.706642124,16.452400000
98.553774903,-32.641060508,16.452400000
98.623658209,65.082016787,16.452400000
195.996705948,65.015909947,16.452400000
195.928069974,-32.706624536,16.452400000
98.552522201,-32.641033194,16.452400000
98.623657588,65.082186670,16.452400000
195.997785043,65.016105901,16.452400000
195.928029417,-32.706537422,16.452400000
98.553559291,-32.640937389,16.452400000
98.623802226,65.082010166,16.452400000
195.996727468,65.016023133,16.452400000
195.928344766,-32.706566184,16.452400000
98.554009966,-32.640859380,16.452400000
98.623836989,65.082284957,16.452400000
