250.775372046,65.974925843,16.452400000
250.681924577,-31.792784071,16.452400000
153.987222961,-31.705861976,16.452400000
154.083027885,66.062928257,16.452400000
250.776395479,65.975291266,16.452400000
250.681830635,-31.792858977,16.452400000
153.987972844,-31.705926743,16.452400000
154.083341164,66.063134971,16.452400000
250.775979567,65.975173942,16.452400000
250.682155915,-31.793160254,16.452400000
153.988905645,-31.705849147,16.452400000
154.083584917,66.062944810,16.452400000
250.777466297,65.974979642,16.452400000
250.682673839,-31.793334275,16.452400000
153.988279915,-31.706102626,16.452400000
154.083762456,66.062665673,16.452400000
250.776888159,65.974819071,16.452400000
250.682247374,-31.793191085,16.452400000
153.989282656,-31.706004959,16.452400000
154.084220166,66.062415505,16.452400000
