250.990973992,65.973576922,16.452400000
250.896719943,-31.794853906,16.452400000
153.768006305,-31.705916810,16.452400000
153.863336966,66.063869542,16.452400000
250.992140821,65.974061325,16.452400000
250.896589169,-31.794880805,16.452400000
153.768416423,-31.705806107,16.452400000
153.863690801,66.063742906,16.452400000
250.991581306,65.974014768,16.452400000
250.896996390,-31.795193671,16.452400000
153.769429924,-31.705819971,16.452400000
153.863965179,66.063680830,16.452400000
250.992966644,65.973618927,16.452400000
250.897381057,-31.795291751,16.452400000
153.768721012,-31.706011166,16.452400000
153.864171686,66.063272367,16.452400000
250.992272009,65.973502844,16.452400000
250.897047914,-31.795295476,16.452400000
153.769937296,-31.705842939,16.452400000
153.864528833,66.063163940,16.452400000
